path,class,sport
UCF50/Kayaking/v_Kayaking_g21_c06.avi,44,Kayaking
UCF50/SalsaSpin/v_SalsaSpin_g18_c02.avi,11,SalsaSpin
UCF50/Rowing/v_Rowing_g25_c02.avi,37,Rowing
UCF50/TennisSwing/v_TennisSwing_g11_c06.avi,30,TennisSwing
UCF50/PommelHorse/v_PommelHorse_g24_c04.avi,27,PommelHorse
UCF50/TaiChi/v_TaiChi_g10_c01.avi,31,TaiChi
UCF50/SoccerJuggling/v_SoccerJuggling_g18_c02.avi,2,SoccerJuggling
UCF50/PlayingGuitar/v_PlayingGuitar_g12_c07.avi,9,PlayingGuitar
UCF50/TrampolineJumping/v_TrampolineJumping_g08_c02.avi,24,TrampolineJumping
UCF50/SoccerJuggling/v_SoccerJuggling_g23_c02.avi,2,SoccerJuggling
UCF50/JumpingJack/v_JumpingJack_g16_c03.avi,19,JumpingJack
UCF50/JumpingJack/v_JumpingJack_g17_c03.avi,19,JumpingJack
UCF50/TrampolineJumping/v_TrampolineJumping_g22_c03.avi,24,TrampolineJumping
UCF50/HorseRace/v_HorseRace_g10_c03.avi,0,HorseRace
UCF50/PlayingPiano/v_PlayingPiano_g22_c01.avi,12,PlayingPiano
UCF50/TrampolineJumping/v_TrampolineJumping_g23_c03.avi,24,TrampolineJumping
UCF50/PommelHorse/v_PommelHorse_g10_c02.avi,27,PommelHorse
UCF50/JumpingJack/v_JumpingJack_g18_c01.avi,19,JumpingJack
UCF50/Skijet/v_Skijet_g20_c02.avi,35,Skijet
UCF50/WalkingWithDog/v_WalkingWithDog_g07_c04.avi,34,WalkingWithDog
UCF50/Fencing/v_Fencing_g06_c03.avi,23,Fencing
UCF50/MilitaryParade/v_MilitaryParade_g18_c04.avi,3,MilitaryParade
UCF50/BenchPress/v_BenchPress_g06_c02.avi,6,BenchPress
UCF50/TennisSwing/v_TennisSwing_g07_c01.avi,30,TennisSwing
UCF50/Nunchucks/v_Nunchucks_g24_c01.avi,26,Nunchucks
UCF50/PlayingViolin/v_PlayingViolin_g14_c01.avi,15,PlayingViolin
UCF50/HorseRiding/v_HorseRiding_g08_c06.avi,29,HorseRiding
UCF50/TrampolineJumping/v_TrampolineJumping_g05_c03.avi,24,TrampolineJumping
UCF50/SkateBoarding/v_SkateBoarding_g17_c03.avi,28,SkateBoarding
UCF50/Drumming/v_Drumming_g07_c03.avi,33,Drumming
UCF50/SkateBoarding/v_SkateBoarding_g20_c04.avi,28,SkateBoarding
UCF50/HorseRiding/v_HorseRiding_g19_c05.avi,29,HorseRiding
UCF50/BreastStroke/v_BreastStroke_g11_c03.avi,40,BreastStroke
UCF50/PushUps/v_PushUps_g26_c01.avi,43,PushUps
UCF50/Punch/v_Punch_g17_c06.avi,39,Punch
UCF50/WalkingWithDog/v_WalkingWithDog_g12_c02.avi,34,WalkingWithDog
UCF50/PlayingPiano/v_PlayingPiano_g03_c03.avi,12,PlayingPiano
UCF50/Lunges/v_Lunges_g06_c05.avi,36,Lunges
UCF50/JugglingBalls/v_JugglingBalls_g21_c01.avi,5,JugglingBalls
UCF50/Swing/v_Swing_g03_c03.avi,46,Swing
UCF50/JavelinThrow/v_JavelinThrow_g05_c06.avi,42,JavelinThrow
UCF50/HorseRiding/v_HorseRiding_g22_c01.avi,29,HorseRiding
UCF50/BenchPress/v_BenchPress_g22_c07.avi,6,BenchPress
UCF50/PommelHorse/v_PommelHorse_g18_c04.avi,27,PommelHorse
UCF50/TennisSwing/v_TennisSwing_g08_c02.avi,30,TennisSwing
UCF50/BaseballPitch/v_BaseballPitch_g15_c01.avi,4,BaseballPitch
UCF50/PizzaTossing/v_PizzaTossing_g05_c02.avi,22,PizzaTossing
UCF50/Billiards/v_Billards_g25_c02.avi,25,Billiards
UCF50/PushUps/v_PushUps_g17_c03.avi,43,PushUps
UCF50/RopeClimbing/v_RopeClimbing_g15_c04.avi,20,RopeClimbing
UCF50/MilitaryParade/v_MilitaryParade_g13_c04.avi,3,MilitaryParade
UCF50/Rowing/v_Rowing_g10_c03.avi,37,Rowing
UCF50/JavelinThrow/v_JavelinThrow_g07_c03.avi,42,JavelinThrow
UCF50/Drumming/v_Drumming_g08_c01.avi,33,Drumming
UCF50/PlayingPiano/v_PlayingPiano_g06_c04.avi,12,PlayingPiano
UCF50/VolleyballSpiking/v_VolleyballSpiking_g13_c01.avi,8,VolleyballSpiking
UCF50/BenchPress/v_BenchPress_g14_c03.avi,6,BenchPress
UCF50/GolfSwing/v_GolfSwing_g03_c01.avi,21,GolfSwing
UCF50/Biking/v_Biking_g05_c05.avi,7,Biking
UCF50/ThrowDiscus/v_ThrowDiscus_g08_c04.avi,10,ThrowDiscus
UCF50/Skiing/v_Skiing_g17_c03.avi,45,Skiing
UCF50/SoccerJuggling/v_SoccerJuggling_g07_c01.avi,2,SoccerJuggling
UCF50/JavelinThrow/v_JavelinThrow_g18_c01.avi,42,JavelinThrow
UCF50/VolleyballSpiking/v_VolleyballSpiking_g18_c01.avi,8,VolleyballSpiking
UCF50/SalsaSpin/v_SalsaSpin_g13_c03.avi,11,SalsaSpin
UCF50/TennisSwing/v_TennisSwing_g24_c01.avi,30,TennisSwing
UCF50/GolfSwing/v_GolfSwing_g17_c06.avi,21,GolfSwing
UCF50/Lunges/v_Lunges_g19_c03.avi,36,Lunges
UCF50/Punch/v_Punch_g07_c06.avi,39,Punch
UCF50/PlayingGuitar/v_PlayingGuitar_g25_c04.avi,9,PlayingGuitar
UCF50/HorseRace/v_HorseRace_g20_c04.avi,0,HorseRace
UCF50/TaiChi/v_TaiChi_g12_c03.avi,31,TaiChi
UCF50/BaseballPitch/v_BaseballPitch_g13_c02.avi,4,BaseballPitch
UCF50/JumpingJack/v_JumpingJack_g21_c03.avi,19,JumpingJack
UCF50/PlayingGuitar/v_PlayingGuitar_g23_c07.avi,9,PlayingGuitar
UCF50/Fencing/v_Fencing_g11_c01.avi,23,Fencing
UCF50/Basketball/v_Basketball_g19_c08.avi,17,Basketball
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g10_c07.avi,41,RockClimbingIndoor
UCF50/PoleVault/v_PoleVault_g25_c05.avi,13,PoleVault
UCF50/PlayingGuitar/v_PlayingGuitar_g25_c06.avi,9,PlayingGuitar
UCF50/HorseRiding/v_HorseRiding_g05_c02.avi,29,HorseRiding
UCF50/PullUps/v_Pullup_g12_c02.avi,47,PullUps
UCF50/PlayingViolin/v_PlayingViolin_g10_c02.avi,15,PlayingViolin
UCF50/YoYo/v_YoYo_g06_c04.avi,1,YoYo
UCF50/Swing/v_Swing_g09_c06.avi,46,Swing
UCF50/BenchPress/v_BenchPress_g15_c02.avi,6,BenchPress
UCF50/Kayaking/v_Kayaking_g15_c01.avi,44,Kayaking
UCF50/Nunchucks/v_Nunchucks_g15_c05.avi,26,Nunchucks
UCF50/GolfSwing/v_GolfSwing_g10_c02.avi,21,GolfSwing
UCF50/Drumming/v_Drumming_g21_c02.avi,33,Drumming
UCF50/Basketball/v_Basketball_g08_c04.avi,17,Basketball
UCF50/Punch/v_Punch_g10_c04.avi,39,Punch
UCF50/Skiing/v_Skiing_g06_c01.avi,45,Skiing
UCF50/SalsaSpin/v_SalsaSpin_g25_c01.avi,11,SalsaSpin
UCF50/TennisSwing/v_TennisSwing_g07_c07.avi,30,TennisSwing
UCF50/JavelinThrow/v_JavelinThrow_g15_c04.avi,42,JavelinThrow
UCF50/PommelHorse/v_PommelHorse_g23_c03.avi,27,PommelHorse
UCF50/Nunchucks/v_Nunchucks_g13_c02.avi,26,Nunchucks
UCF50/MilitaryParade/v_MilitaryParade_g17_c04.avi,3,MilitaryParade
UCF50/BenchPress/v_BenchPress_g25_c06.avi,6,BenchPress
UCF50/Punch/v_Punch_g15_c01.avi,39,Punch
UCF50/TrampolineJumping/v_TrampolineJumping_g22_c06.avi,24,TrampolineJumping
UCF50/Mixing/v_Mixing_g14_c05.avi,14,Mixing
UCF50/Biking/v_Biking_g13_c03.avi,7,Biking
UCF50/Nunchucks/v_Nunchucks_g03_c03.avi,26,Nunchucks
UCF50/HighJump/v_HighJump_g13_c03.avi,49,HighJump
UCF50/SalsaSpin/v_SalsaSpin_g08_c01.avi,11,SalsaSpin
UCF50/JumpingJack/v_JumpingJack_g03_c02.avi,19,JumpingJack
UCF50/Diving/v_Diving_g13_c02.avi,32,Diving
UCF50/BreastStroke/v_BreastStroke_g13_c01.avi,40,BreastStroke
UCF50/Skiing/v_Skiing_g09_c02.avi,45,Skiing
UCF50/SoccerJuggling/v_SoccerJuggling_g10_c04.avi,2,SoccerJuggling
UCF50/Punch/v_Punch_g19_c04.avi,39,Punch
UCF50/JumpRope/v_JumpRope_g07_c04.avi,48,JumpRope
UCF50/PlayingGuitar/v_PlayingGuitar_g10_c03.avi,9,PlayingGuitar
UCF50/Nunchucks/v_Nunchucks_g17_c04.avi,26,Nunchucks
UCF50/PlayingViolin/v_PlayingViolin_g18_c02.avi,15,PlayingViolin
UCF50/JugglingBalls/v_JugglingBalls_g10_c02.avi,5,JugglingBalls
UCF50/WalkingWithDog/v_WalkingWithDog_g05_c01.avi,34,WalkingWithDog
UCF50/HorseRace/v_HorseRace_g15_c01.avi,0,HorseRace
UCF50/PlayingViolin/v_PlayingViolin_g13_c04.avi,15,PlayingViolin
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g08_c03.avi,41,RockClimbingIndoor
UCF50/PoleVault/v_PoleVault_g16_c02.avi,13,PoleVault
UCF50/BreastStroke/v_BreastStroke_g16_c03.avi,40,BreastStroke
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g11_c03.avi,41,RockClimbingIndoor
UCF50/HorseRiding/v_HorseRiding_g14_c04.avi,29,HorseRiding
UCF50/BenchPress/v_BenchPress_g17_c05.avi,6,BenchPress
UCF50/Mixing/v_Mixing_g06_c02.avi,14,Mixing
UCF50/TrampolineJumping/v_TrampolineJumping_g09_c04.avi,24,TrampolineJumping
UCF50/PlayingGuitar/v_PlayingGuitar_g11_c03.avi,9,PlayingGuitar
UCF50/TrampolineJumping/v_TrampolineJumping_g09_c05.avi,24,TrampolineJumping
UCF50/PoleVault/v_PoleVault_g17_c03.avi,13,PoleVault
UCF50/Punch/v_Punch_g24_c01.avi,39,Punch
UCF50/PoleVault/v_PoleVault_g22_c03.avi,13,PoleVault
UCF50/Lunges/v_Lunges_g11_c02.avi,36,Lunges
UCF50/TaiChi/v_TaiChi_g09_c02.avi,31,TaiChi
UCF50/HorseRiding/v_HorseRiding_g25_c02.avi,29,HorseRiding
UCF50/Drumming/v_Drumming_g25_c02.avi,33,Drumming
UCF50/Diving/v_Diving_g16_c01.avi,32,Diving
UCF50/JumpingJack/v_JumpingJack_g05_c06.avi,19,JumpingJack
UCF50/HorseRiding/v_HorseRiding_g22_c07.avi,29,HorseRiding
UCF50/Skijet/v_Skijet_g13_c04.avi,35,Skijet
UCF50/Skijet/v_Skijet_g11_c01.avi,35,Skijet
UCF50/Swing/v_Swing_g16_c04.avi,46,Swing
UCF50/PushUps/v_PushUps_g11_c01.avi,43,PushUps
UCF50/PullUps/v_Pullup_g22_c01.avi,47,PullUps
UCF50/SoccerJuggling/v_SoccerJuggling_g18_c08.avi,2,SoccerJuggling
UCF50/PlayingGuitar/v_PlayingGuitar_g18_c07.avi,9,PlayingGuitar
UCF50/Billiards/v_Billards_g22_c03.avi,25,Billiards
UCF50/BreastStroke/v_BreastStroke_g10_c02.avi,40,BreastStroke
UCF50/Basketball/v_Basketball_g06_c03.avi,17,Basketball
UCF50/BenchPress/v_BenchPress_g23_c05.avi,6,BenchPress
UCF50/PushUps/v_PushUps_g22_c01.avi,43,PushUps
UCF50/Skiing/v_Skiing_g11_c02.avi,45,Skiing
UCF50/TrampolineJumping/v_TrampolineJumping_g10_c02.avi,24,TrampolineJumping
UCF50/Punch/v_Punch_g06_c02.avi,39,Punch
UCF50/Biking/v_Biking_g25_c03.avi,7,Biking
UCF50/HorseRace/v_HorseRace_g03_c01.avi,0,HorseRace
UCF50/YoYo/v_YoYo_g16_c01.avi,1,YoYo
UCF50/Kayaking/v_Kayaking_g17_c02.avi,44,Kayaking
UCF50/GolfSwing/v_GolfSwing_g08_c06.avi,21,GolfSwing
UCF50/PushUps/v_PushUps_g23_c02.avi,43,PushUps
UCF50/BaseballPitch/v_BaseballPitch_g11_c03.avi,4,BaseballPitch
UCF50/MilitaryParade/v_MilitaryParade_g05_c04.avi,3,MilitaryParade
UCF50/PommelHorse/v_PommelHorse_g08_c03.avi,27,PommelHorse
UCF50/TaiChi/v_TaiChi_g06_c01.avi,31,TaiChi
UCF50/TennisSwing/v_TennisSwing_g12_c05.avi,30,TennisSwing
UCF50/SoccerJuggling/v_SoccerJuggling_g07_c07.avi,2,SoccerJuggling
UCF50/Punch/v_Punch_g22_c05.avi,39,Punch
UCF50/Rowing/v_Rowing_g07_c04.avi,37,Rowing
UCF50/Kayaking/v_Kayaking_g12_c02.avi,44,Kayaking
UCF50/VolleyballSpiking/v_VolleyballSpiking_g21_c02.avi,8,VolleyballSpiking
UCF50/SoccerJuggling/v_SoccerJuggling_g06_c03.avi,2,SoccerJuggling
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g19_c01.avi,41,RockClimbingIndoor
UCF50/TennisSwing/v_TennisSwing_g15_c03.avi,30,TennisSwing
UCF50/SoccerJuggling/v_SoccerJuggling_g25_c03.avi,2,SoccerJuggling
UCF50/Lunges/v_Lunges_g14_c08.avi,36,Lunges
UCF50/SkateBoarding/v_SkateBoarding_g19_c02.avi,28,SkateBoarding
UCF50/Lunges/v_Lunges_g13_c04.avi,36,Lunges
UCF50/Kayaking/v_Kayaking_g23_c01.avi,44,Kayaking
UCF50/Skiing/v_Skiing_g14_c01.avi,45,Skiing
UCF50/YoYo/v_YoYo_g24_c04.avi,1,YoYo
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g25_c03.avi,41,RockClimbingIndoor
UCF50/TennisSwing/v_TennisSwing_g15_c05.avi,30,TennisSwing
UCF50/JavelinThrow/v_JavelinThrow_g11_c01.avi,42,JavelinThrow
UCF50/PommelHorse/v_PommelHorse_g18_c01.avi,27,PommelHorse
UCF50/SoccerJuggling/v_SoccerJuggling_g12_c03.avi,2,SoccerJuggling
UCF50/TaiChi/v_TaiChi_g24_c04.avi,31,TaiChi
UCF50/Punch/v_Punch_g10_c03.avi,39,Punch
UCF50/Kayaking/v_Kayaking_g06_c08.avi,44,Kayaking
UCF50/HorseRiding/v_HorseRiding_g25_c15.avi,29,HorseRiding
UCF50/PlayingViolin/v_PlayingViolin_g07_c04.avi,15,PlayingViolin
UCF50/YoYo/v_YoYo_g11_c03.avi,1,YoYo
UCF50/JugglingBalls/v_JugglingBalls_g25_c05.avi,5,JugglingBalls
UCF50/Punch/v_Punch_g19_c02.avi,39,Punch
UCF50/Kayaking/v_Kayaking_g03_c04.avi,44,Kayaking
UCF50/PlayingGuitar/v_PlayingGuitar_g19_c06.avi,9,PlayingGuitar
UCF50/BaseballPitch/v_BaseballPitch_g15_c06.avi,4,BaseballPitch
UCF50/BaseballPitch/v_BaseballPitch_g24_c07.avi,4,BaseballPitch
UCF50/PommelHorse/v_PommelHorse_g10_c01.avi,27,PommelHorse
UCF50/JumpRope/v_JumpRope_g18_c06.avi,48,JumpRope
UCF50/SalsaSpin/v_SalsaSpin_g25_c04.avi,11,SalsaSpin
UCF50/JumpRope/v_JumpRope_g07_c06.avi,48,JumpRope
UCF50/HulaHoop/v_HulaHoop_g09_c05.avi,18,HulaHoop
UCF50/Lunges/v_Lunges_g06_c02.avi,36,Lunges
UCF50/PizzaTossing/v_PizzaTossing_g15_c01.avi,22,PizzaTossing
UCF50/JumpingJack/v_JumpingJack_g08_c04.avi,19,JumpingJack
UCF50/Mixing/v_Mixing_g12_c07.avi,14,Mixing
UCF50/Swing/v_Swing_g06_c08.avi,46,Swing
UCF50/JugglingBalls/v_JugglingBalls_g09_c06.avi,5,JugglingBalls
UCF50/Nunchucks/v_Nunchucks_g12_c05.avi,26,Nunchucks
UCF50/JugglingBalls/v_JugglingBalls_g19_c01.avi,5,JugglingBalls
UCF50/Diving/v_Diving_g07_c03.avi,32,Diving
UCF50/PlayingPiano/v_PlayingPiano_g06_c02.avi,12,PlayingPiano
UCF50/Mixing/v_Mixing_g13_c04.avi,14,Mixing
UCF50/HulaHoop/v_HulaHoop_g19_c04.avi,18,HulaHoop
UCF50/SalsaSpin/v_SalsaSpin_g24_c02.avi,11,SalsaSpin
UCF50/CleanAndJerk/v_CleanAndJerk_g10_c02.avi,16,CleanAndJerk
UCF50/Nunchucks/v_Nunchucks_g03_c04.avi,26,Nunchucks
UCF50/HulaHoop/v_HulaHoop_g09_c02.avi,18,HulaHoop
UCF50/Basketball/v_Basketball_g19_c07.avi,17,Basketball
UCF50/CleanAndJerk/v_CleanAndJerk_g05_c03.avi,16,CleanAndJerk
UCF50/Mixing/v_Mixing_g17_c02.avi,14,Mixing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g09_c04.avi,41,RockClimbingIndoor
UCF50/Skiing/v_Skiing_g19_c03.avi,45,Skiing
UCF50/Diving/v_Diving_g25_c01.avi,32,Diving
UCF50/BreastStroke/v_BreastStroke_g22_c02.avi,40,BreastStroke
UCF50/SalsaSpin/v_SalsaSpin_g20_c01.avi,11,SalsaSpin
UCF50/Diving/v_Diving_g13_c06.avi,32,Diving
UCF50/Lunges/v_Lunges_g24_c04.avi,36,Lunges
UCF50/Swing/v_Swing_g14_c02.avi,46,Swing
UCF50/BaseballPitch/v_BaseballPitch_g14_c01.avi,4,BaseballPitch
UCF50/SkateBoarding/v_SkateBoarding_g16_c02.avi,28,SkateBoarding
UCF50/Billiards/v_Billards_g14_c01.avi,25,Billiards
UCF50/SoccerJuggling/v_SoccerJuggling_g13_c04.avi,2,SoccerJuggling
UCF50/PushUps/v_PushUps_g07_c04.avi,43,PushUps
UCF50/Diving/v_Diving_g03_c04.avi,32,Diving
UCF50/TennisSwing/v_TennisSwing_g11_c01.avi,30,TennisSwing
UCF50/Basketball/v_Basketball_g13_c01.avi,17,Basketball
UCF50/Lunges/v_Lunges_g20_c04.avi,36,Lunges
UCF50/PoleVault/v_PoleVault_g21_c03.avi,13,PoleVault
UCF50/PlayingViolin/v_PlayingViolin_g14_c02.avi,15,PlayingViolin
UCF50/PoleVault/v_PoleVault_g11_c04.avi,13,PoleVault
UCF50/CleanAndJerk/v_CleanAndJerk_g07_c04.avi,16,CleanAndJerk
UCF50/SoccerJuggling/v_SoccerJuggling_g21_c03.avi,2,SoccerJuggling
UCF50/SoccerJuggling/v_SoccerJuggling_g16_c05.avi,2,SoccerJuggling
UCF50/PlayingTabla/v_PlayingTabla_g19_c01.avi,38,PlayingTabla
UCF50/CleanAndJerk/v_CleanAndJerk_g18_c04.avi,16,CleanAndJerk
UCF50/WalkingWithDog/v_WalkingWithDog_g15_c02.avi,34,WalkingWithDog
UCF50/Fencing/v_Fencing_g18_c03.avi,23,Fencing
UCF50/MilitaryParade/v_MilitaryParade_g19_c02.avi,3,MilitaryParade
UCF50/TennisSwing/v_TennisSwing_g10_c06.avi,30,TennisSwing
UCF50/Nunchucks/v_Nunchucks_g19_c03.avi,26,Nunchucks
UCF50/JumpRope/v_JumpRope_g12_c05.avi,48,JumpRope
UCF50/HorseRace/v_HorseRace_g10_c01.avi,0,HorseRace
UCF50/HorseRiding/v_HorseRiding_g18_c02.avi,29,HorseRiding
UCF50/Diving/v_Diving_g23_c05.avi,32,Diving
UCF50/Punch/v_Punch_g11_c07.avi,39,Punch
UCF50/Lunges/v_Lunges_g23_c03.avi,36,Lunges
UCF50/HighJump/v_HighJump_g07_c01.avi,49,HighJump
UCF50/HighJump/v_HighJump_g23_c02.avi,49,HighJump
UCF50/PlayingTabla/v_PlayingTabla_g23_c03.avi,38,PlayingTabla
UCF50/RopeClimbing/v_RopeClimbing_g18_c04.avi,20,RopeClimbing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g12_c01.avi,41,RockClimbingIndoor
UCF50/HorseRiding/v_HorseRiding_g21_c03.avi,29,HorseRiding
UCF50/Diving/v_Diving_g17_c01.avi,32,Diving
UCF50/Swing/v_Swing_g14_c05.avi,46,Swing
UCF50/RopeClimbing/v_RopeClimbing_g07_c05.avi,20,RopeClimbing
UCF50/Mixing/v_Mixing_g09_c05.avi,14,Mixing
UCF50/Biking/v_Biking_g23_c03.avi,7,Biking
UCF50/VolleyballSpiking/v_VolleyballSpiking_g09_c01.avi,8,VolleyballSpiking
UCF50/ThrowDiscus/v_ThrowDiscus_g11_c02.avi,10,ThrowDiscus
UCF50/HighJump/v_HighJump_g18_c03.avi,49,HighJump
UCF50/HorseRace/v_HorseRace_g24_c06.avi,0,HorseRace
UCF50/PushUps/v_PushUps_g03_c04.avi,43,PushUps
UCF50/SalsaSpin/v_SalsaSpin_g25_c02.avi,11,SalsaSpin
UCF50/WalkingWithDog/v_WalkingWithDog_g23_c03.avi,34,WalkingWithDog
UCF50/CleanAndJerk/v_CleanAndJerk_g20_c02.avi,16,CleanAndJerk
UCF50/Drumming/v_Drumming_g10_c01.avi,33,Drumming
UCF50/Skijet/v_Skijet_g23_c04.avi,35,Skijet
UCF50/HulaHoop/v_HulaHoop_g15_c01.avi,18,HulaHoop
UCF50/Basketball/v_Basketball_g20_c02.avi,17,Basketball
UCF50/HorseRiding/v_HorseRiding_g10_c01.avi,29,HorseRiding
UCF50/BreastStroke/v_BreastStroke_g25_c03.avi,40,BreastStroke
UCF50/TaiChi/v_TaiChi_g19_c04.avi,31,TaiChi
UCF50/WalkingWithDog/v_WalkingWithDog_g22_c03.avi,34,WalkingWithDog
UCF50/JugglingBalls/v_JugglingBalls_g20_c01.avi,5,JugglingBalls
UCF50/SalsaSpin/v_SalsaSpin_g09_c05.avi,11,SalsaSpin
UCF50/MilitaryParade/v_MilitaryParade_g18_c06.avi,3,MilitaryParade
UCF50/Nunchucks/v_Nunchucks_g25_c06.avi,26,Nunchucks
UCF50/Billiards/v_Billards_g15_c01.avi,25,Billiards
UCF50/PoleVault/v_PoleVault_g23_c03.avi,13,PoleVault
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g07_c02.avi,41,RockClimbingIndoor
UCF50/Lunges/v_Lunges_g08_c03.avi,36,Lunges
UCF50/Diving/v_Diving_g12_c02.avi,32,Diving
UCF50/PlayingTabla/v_PlayingTabla_g12_c04.avi,38,PlayingTabla
UCF50/ThrowDiscus/v_ThrowDiscus_g11_c06.avi,10,ThrowDiscus
UCF50/PushUps/v_PushUps_g21_c02.avi,43,PushUps
UCF50/HorseRiding/v_HorseRiding_g14_c05.avi,29,HorseRiding
UCF50/JugglingBalls/v_JugglingBalls_g08_c01.avi,5,JugglingBalls
UCF50/Rowing/v_Rowing_g13_c01.avi,37,Rowing
UCF50/TrampolineJumping/v_TrampolineJumping_g05_c02.avi,24,TrampolineJumping
UCF50/BreastStroke/v_BreastStroke_g14_c04.avi,40,BreastStroke
UCF50/PlayingTabla/v_PlayingTabla_g06_c02.avi,38,PlayingTabla
UCF50/JugglingBalls/v_JugglingBalls_g09_c05.avi,5,JugglingBalls
UCF50/CleanAndJerk/v_CleanAndJerk_g18_c03.avi,16,CleanAndJerk
UCF50/WalkingWithDog/v_WalkingWithDog_g23_c02.avi,34,WalkingWithDog
UCF50/Skiing/v_Skiing_g06_c09.avi,45,Skiing
UCF50/RockClimbingIndoor/v_RockClimbingIndoor_g05_c02.avi,41,RockClimbingIndoor
UCF50/TrampolineJumping/v_TrampolineJumping_g18_c02.avi,24,TrampolineJumping
UCF50/JumpingJack/v_JumpingJack_g06_c04.avi,19,JumpingJack
UCF50/Nunchucks/v_Nunchucks_g03_c05.avi,26,Nunchucks
UCF50/Swing/v_Swing_g23_c01.avi,46,Swing
UCF50/TennisSwing/v_TennisSwing_g06_c04.avi,30,TennisSwing
UCF50/RopeClimbing/v_RopeClimbing_g16_c05.avi,20,RopeClimbing
UCF50/WalkingWithDog/v_WalkingWithDog_g09_c04.avi,34,WalkingWithDog
UCF50/YoYo/v_YoYo_g10_c04.avi,1,YoYo
UCF50/PushUps/v_PushUps_g14_c01.avi,43,PushUps
UCF50/YoYo/v_YoYo_g16_c06.avi,1,YoYo
UCF50/PlayingGuitar/v_PlayingGuitar_g21_c04.avi,9,PlayingGuitar
UCF50/BaseballPitch/v_BaseballPitch_g16_c03.avi,4,BaseballPitch
UCF50/SoccerJuggling/v_SoccerJuggling_g22_c02.avi,2,SoccerJuggling
UCF50/CleanAndJerk/v_CleanAndJerk_g14_c02.avi,16,CleanAndJerk
UCF50/Punch/v_Punch_g22_c06.avi,39,Punch
UCF50/MilitaryParade/v_MilitaryParade_g03_c04.avi,3,MilitaryParade
UCF50/Drumming/v_Drumming_g21_c05.avi,33,Drumming
UCF50/TrampolineJumping/v_TrampolineJumping_g20_c05.avi,24,TrampolineJumping
UCF50/PushUps/v_PushUps_g19_c02.avi,43,PushUps
UCF50/Drumming/v_Drumming_g25_c07.avi,33,Drumming
UCF50/Drumming/v_Drumming_g11_c01.avi,33,Drumming
UCF50/TaiChi/v_TaiChi_g14_c03.avi,31,TaiChi
UCF50/SalsaSpin/v_SalsaSpin_g13_c04.avi,11,SalsaSpin
UCF50/Lunges/v_Lunges_g07_c11.avi,36,Lunges
UCF50/YoYo/v_YoYo_g11_c01.avi,1,YoYo
UCF50/TrampolineJumping/v_TrampolineJumping_g22_c01.avi,24,TrampolineJumping
UCF50/HorseRiding/v_HorseRiding_g17_c04.avi,29,HorseRiding
UCF50/PushUps/v_PushUps_g11_c04.avi,43,PushUps
UCF50/Billiards/v_Billards_g12_c07.avi,25,Billiards
UCF50/HorseRiding/v_HorseRiding_g25_c17.avi,29,HorseRiding
UCF50/GolfSwing/v_GolfSwing_g19_c04.avi,21,GolfSwing
UCF50/Fencing/v_Fencing_g16_c01.avi,23,Fencing
UCF50/Punch/v_Punch_g05_c03.avi,39,Punch
UCF50/Mixing/v_Mixing_g03_c08.avi,14,Mixing
UCF50/Basketball/v_Basketball_g25_c07.avi,17,Basketball
UCF50/Diving/v_Diving_g21_c02.avi,32,Diving
UCF50/Fencing/v_Fencing_g12_c04.avi,23,Fencing
UCF50/PoleVault/v_PoleVault_g07_c04.avi,13,PoleVault
UCF50/PlayingGuitar/v_PlayingGuitar_g15_c04.avi,9,PlayingGuitar
UCF50/Punch/v_Punch_g18_c05.avi,39,Punch
UCF50/SoccerJuggling/v_SoccerJuggling_g24_c01.avi,2,SoccerJuggling
UCF50/BenchPress/v_BenchPress_g05_c03.avi,6,BenchPress
UCF50/JugglingBalls/v_JugglingBalls_g12_c05.avi,5,JugglingBalls
UCF50/BreastStroke/v_BreastStroke_g09_c04.avi,40,BreastStroke
UCF50/Lunges/v_Lunges_g17_c03.avi,36,Lunges
UCF50/Nunchucks/v_Nunchucks_g14_c04.avi,26,Nunchucks
UCF50/SkateBoarding/v_SkateBoarding_g19_c03.avi,28,SkateBoarding
UCF50/Swing/v_Swing_g16_c03.avi,46,Swing
UCF50/Swing/v_Swing_g20_c06.avi,46,Swing
UCF50/GolfSwing/v_GolfSwing_g20_c01.avi,21,GolfSwing
UCF50/Mixing/v_Mixing_g14_c06.avi,14,Mixing
UCF50/HighJump/v_HighJump_g23_c06.avi,49,HighJump
UCF50/SkateBoarding/v_SkateBoarding_g15_c04.avi,28,SkateBoarding
UCF50/Lunges/v_Lunges_g08_c02.avi,36,Lunges
UCF50/SoccerJuggling/v_SoccerJuggling_g19_c04.avi,2,SoccerJuggling
UCF50/BaseballPitch/v_BaseballPitch_g25_c06.avi,4,BaseballPitch
UCF50/GolfSwing/v_GolfSwing_g19_c05.avi,21,GolfSwing
